Order_ID,Customer_Name,Order_Date,State,City,Amount,Profit,Quantity,Category,Sub_Category,Month_of_Order_Date,Target
B-25981,Hemangi,1/28/2019,Delhi,Delhi,62,8,2,Clothing,T-Shirt,8/18/2025,14000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,62,8,2,Clothing,T-Shirt,9/18/2025,14000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,62,8,2,Clothing,T-Shirt,10/18/2025,16000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,62,8,2,Clothing,T-Shirt,11/18/2025,16000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,62,8,2,Clothing,T-Shirt,12/18/2025,16000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,62,8,2,Clothing,T-Shirt,1/19/2025,16000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,62,8,2,Clothing,T-Shirt,2/19/2025,16000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,62,8,2,Clothing,T-Shirt,3/19/2025,16000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,245,91,2,Furniture,Bookcases,4/18/2025,10400
B-25981,Hemangi,1/28/2019,Delhi,Delhi,245,91,2,Furniture,Bookcases,5/18/2025,10500
B-25981,Hemangi,1/28/2019,Delhi,Delhi,245,91,2,Furniture,Bookcases,6/18/2025,10600
B-25981,Hemangi,1/28/2019,Delhi,Delhi,245,91,2,Furniture,Bookcases,7/18/2025,10800
B-25981,Hemangi,1/28/2019,Delhi,Delhi,245,91,2,Furniture,Bookcases,8/18/2025,10900
B-25981,Hemangi,1/28/2019,Delhi,Delhi,245,91,2,Furniture,Bookcases,9/18/2025,11000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,245,91,2,Furniture,Bookcases,10/18/2025,11100
B-25981,Hemangi,1/28/2019,Delhi,Delhi,245,91,2,Furniture,Bookcases,11/18/2025,11300
B-25981,Hemangi,1/28/2019,Delhi,Delhi,245,91,2,Furniture,Bookcases,12/18/2025,11400
B-25981,Hemangi,1/28/2019,Delhi,Delhi,245,91,2,Furniture,Bookcases,1/19/2025,11500
B-25981,Hemangi,1/28/2019,Delhi,Delhi,245,91,2,Furniture,Bookcases,2/19/2025,11600
B-25981,Hemangi,1/28/2019,Delhi,Delhi,245,91,2,Furniture,Bookcases,3/19/2025,11800
B-25981,Hemangi,1/28/2019,Delhi,Delhi,867,251,5,Electronics,Phones,4/18/2025,9000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,867,251,5,Electronics,Phones,5/18/2025,9000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,867,251,5,Electronics,Phones,6/18/2025,9000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,867,251,5,Electronics,Phones,7/18/2025,9000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,867,251,5,Electronics,Phones,8/18/2025,9000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,867,251,5,Electronics,Phones,9/18/2025,9000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,867,251,5,Electronics,Phones,10/18/2025,9000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,867,251,5,Electronics,Phones,11/18/2025,9000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,867,251,5,Electronics,Phones,12/18/2025,9000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,867,251,5,Electronics,Phones,1/19/2025,16000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,867,251,5,Electronics,Phones,2/19/2025,16000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,867,251,5,Electronics,Phones,3/19/2025,16000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,48,2,3,Clothing,Stole,4/18/2025,12000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,48,2,3,Clothing,Stole,5/18/2025,12000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,48,2,3,Clothing,Stole,6/18/2025,12000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,48,2,3,Clothing,Stole,7/18/2025,14000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,48,2,3,Clothing,Stole,8/18/2025,14000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,48,2,3,Clothing,Stole,9/18/2025,14000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,48,2,3,Clothing,Stole,10/18/2025,16000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,48,2,3,Clothing,Stole,11/18/2025,16000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,48,2,3,Clothing,Stole,12/18/2025,16000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,48,2,3,Clothing,Stole,1/19/2025,16000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,48,2,3,Clothing,Stole,2/19/2025,16000
B-25981,Hemangi,1/28/2019,Delhi,Delhi,48,2,3,Clothing,Stole,3/19/2025,16000
B-25982,Atul,1/29/2019,Delhi,Delhi,13,3,1,Clothing,Leggings,4/18/2025,12000
B-25982,Atul,1/29/2019,Delhi,Delhi,13,3,1,Clothing,Leggings,5/18/2025,12000
B-25982,Atul,1/29/2019,Delhi,Delhi,13,3,1,Clothing,Leggings,6/18/2025,12000
B-25982,Atul,1/29/2019,Delhi,Delhi,13,3,1,Clothing,Leggings,7/18/2025,14000
B-25982,Atul,1/29/2019,Delhi,Delhi,13,3,1,Clothing,Leggings,8/18/2025,14000
B-25982,Atul,1/29/2019,Delhi,Delhi,13,3,1,Clothing,Leggings,9/18/2025,14000
B-25982,Atul,1/29/2019,Delhi,Delhi,13,3,1,Clothing,Leggings,10/18/2025,16000
B-25982,Atul,1/29/2019,Delhi,Delhi,13,3,1,Clothing,Leggings,11/18/2025,16000
B-25982,Atul,1/29/2019,Delhi,Delhi,13,3,1,Clothing,Leggings,12/18/2025,16000
B-25982,Atul,1/29/2019,Delhi,Delhi,13,3,1,Clothing,Leggings,1/19/2025,16000
B-25982,Atul,1/29/2019,Delhi,Delhi,13,3,1,Clothing,Leggings,2/19/2025,16000
B-25982,Atul,1/29/2019,Delhi,Delhi,13,3,1,Clothing,Leggings,3/19/2025,16000
B-25983,Kajal,1/30/2019,Delhi,Delhi,230,5,2,Clothing,Saree,4/18/2025,12000
B-25983,Kajal,1/30/2019,Delhi,Delhi,230,5,2,Clothing,Saree,5/18/2025,12000
B-25983,Kajal,1/30/2019,Delhi,Delhi,230,5,2,Clothing,Saree,6/18/2025,12000
B-25983,Kajal,1/30/2019,Delhi,Delhi,230,5,2,Clothing,Saree,7/18/2025,14000
B-25983,Kajal,1/30/2019,Delhi,Delhi,230,5,2,Clothing,Saree,8/18/2025,14000
B-25983,Kajal,1/30/2019,Delhi,Delhi,230,5,2,Clothing,Saree,9/18/2025,14000
B-25983,Kajal,1/30/2019,Delhi,Delhi,230,5,2,Clothing,Saree,10/18/2025,16000
B-25983,Kajal,1/30/2019,Delhi,Delhi,230,5,2,Clothing,Saree,11/18/2025,16000
B-25983,Kajal,1/30/2019,Delhi,Delhi,230,5,2,Clothing,Saree,12/18/2025,16000
B-25983,Kajal,1/30/2019,Delhi,Delhi,230,5,2,Clothing,Saree,1/19/2025,16000
B-25983,Kajal,1/30/2019,Delhi,Delhi,230,5,2,Clothing,Saree,2/19/2025,16000
B-25983,Kajal,1/30/2019,Delhi,Delhi,230,5,2,Clothing,Saree,3/19/2025,16000
B-25983,Kajal,1/30/2019,Delhi,Delhi,32,-12,1,Furniture,Chairs,4/18/2025,10400
B-25983,Kajal,1/30/2019,Delhi,Delhi,32,-12,1,Furniture,Chairs,5/18/2025,10500
B-25983,Kajal,1/30/2019,Delhi,Delhi,32,-12,1,Furniture,Chairs,6/18/2025,10600
B-25983,Kajal,1/30/2019,Delhi,Delhi,32,-12,1,Furniture,Chairs,7/18/2025,10800
B-25983,Kajal,1/30/2019,Delhi,Delhi,32,-12,1,Furniture,Chairs,8/18/2025,10900
B-25983,Kajal,1/30/2019,Delhi,Delhi,32,-12,1,Furniture,Chairs,9/18/2025,11000
B-25983,Kajal,1/30/2019,Delhi,Delhi,32,-12,1,Furniture,Chairs,10/18/2025,11100
B-25983,Kajal,1/30/2019,Delhi,Delhi,32,-12,1,Furniture,Chairs,11/18/2025,11300
B-25983,Kajal,1/30/2019,Delhi,Delhi,32,-12,1,Furniture,Chairs,12/18/2025,11400
B-25983,Kajal,1/30/2019,Delhi,Delhi,32,-12,1,Furniture,Chairs,1/19/2025,11500
B-25983,Kajal,1/30/2019,Delhi,Delhi,32,-12,1,Furniture,Chairs,2/19/2025,11600
B-25983,Kajal,1/30/2019,Delhi,Delhi,32,-12,1,Furniture,Chairs,3/19/2025,11800
B-25983,Kajal,1/30/2019,Delhi,Delhi,161,-229,8,Furniture,Furnishings,4/18/2025,10400
B-25983,Kajal,1/30/2019,Delhi,Delhi,161,-229,8,Furniture,Furnishings,5/18/2025,10500
B-25983,Kajal,1/30/2019,Delhi,Delhi,161,-229,8,Furniture,Furnishings,6/18/2025,10600
B-25983,Kajal,1/30/2019,Delhi,Delhi,161,-229,8,Furniture,Furnishings,7/18/2025,10800
B-25983,Kajal,1/30/2019,Delhi,Delhi,161,-229,8,Furniture,Furnishings,8/18/2025,10900
B-25983,Kajal,1/30/2019,Delhi,Delhi,161,-229,8,Furniture,Furnishings,9/18/2025,11000
B-25983,Kajal,1/30/2019,Delhi,Delhi,161,-229,8,Furniture,Furnishings,10/18/2025,11100
B-25983,Kajal,1/30/2019,Delhi,Delhi,161,-229,8,Furniture,Furnishings,11/18/2025,11300
B-25983,Kajal,1/30/2019,Delhi,Delhi,161,-229,8,Furniture,Furnishings,12/18/2025,11400
B-25983,Kajal,1/30/2019,Delhi,Delhi,161,-229,8,Furniture,Furnishings,1/19/2025,11500
B-25983,Kajal,1/30/2019,Delhi,Delhi,161,-229,8,Furniture,Furnishings,2/19/2025,11600
B-25983,Kajal,1/30/2019,Delhi,Delhi,161,-229,8,Furniture,Furnishings,3/19/2025,11800
B-25983,Kajal,1/30/2019,Delhi,Delhi,50,-4,6,Clothing,T-Shirt,4/18/2025,12000
B-25983,Kajal,1/30/2019,Delhi,Delhi,50,-4,6,Clothing,T-Shirt,5/18/2025,12000
B-25983,Kajal,1/30/2019,Delhi,Delhi,50,-4,6,Clothing,T-Shirt,6/18/2025,12000
B-25983,Kajal,1/30/2019,Delhi,Delhi,50,-4,6,Clothing,T-Shirt,7/18/2025,14000
B-25983,Kajal,1/30/2019,Delhi,Delhi,50,-4,6,Clothing,T-Shirt,8/18/2025,14000
B-25983,Kajal,1/30/2019,Delhi,Delhi,50,-4,6,Clothing,T-Shirt,9/18/2025,14000
B-25983,Kajal,1/30/2019,Delhi,Delhi,50,-4,6,Clothing,T-Shirt,10/18/2025,16000
B-25983,Kajal,1/30/2019,Delhi,Delhi,50,-4,6,Clothing,T-Shirt,11/18/2025,16000
B-25983,Kajal,1/30/2019,Delhi,Delhi,50,-4,6,Clothing,T-Shirt,12/18/2025,16000
B-25983,Kajal,1/30/2019,Delhi,Delhi,50,-4,6,Clothing,T-Shirt,1/19/2025,16000
B-25983,Kajal,1/30/2019,Delhi,Delhi,50,-4,6,Clothing,T-Shirt,2/19/2025,16000
B-25983,Kajal,1/30/2019,Delhi,Delhi,50,-4,6,Clothing,T-Shirt,3/19/2025,16000
B-25983,Kajal,1/30/2019,Delhi,Delhi,561,118,5,Furniture,Bookcases,4/18/2025,10400
B-25983,Kajal,1/30/2019,Delhi,Delhi,561,118,5,Furniture,Bookcases,5/18/2025,10500
B-25983,Kajal,1/30/2019,Delhi,Delhi,561,118,5,Furniture,Bookcases,6/18/2025,10600
B-25983,Kajal,1/30/2019,Delhi,Delhi,561,118,5,Furniture,Bookcases,7/18/2025,10800
B-25983,Kajal,1/30/2019,Delhi,Delhi,561,118,5,Furniture,Bookcases,8/18/2025,10900
B-25983,Kajal,1/30/2019,Delhi,Delhi,561,118,5,Furniture,Bookcases,9/18/2025,11000
B-25983,Kajal,1/30/2019,Delhi,Delhi,561,118,5,Furniture,Bookcases,10/18/2025,11100
B-25983,Kajal,1/30/2019,Delhi,Delhi,561,118,5,Furniture,Bookcases,11/18/2025,11300
B-25983,Kajal,1/30/2019,Delhi,Delhi,561,118,5,Furniture,Bookcases,12/18/2025,11400
B-25983,Kajal,1/30/2019,Delhi,Delhi,561,118,5,Furniture,Bookcases,1/19/2025,11500
B-25983,Kajal,1/30/2019,Delhi,Delhi,561,118,5,Furniture,Bookcases,2/19/2025,11600
B-25983,Kajal,1/30/2019,Delhi,Delhi,561,118,5,Furniture,Bookcases,3/19/2025,11800
B-25984,Ginny,1/30/2019,Delhi,Delhi,304,97,6,Clothing,Stole,4/18/2025,12000
B-25984,Ginny,1/30/2019,Delhi,Delhi,304,97,6,Clothing,Stole,5/18/2025,12000
B-25984,Ginny,1/30/2019,Delhi,Delhi,304,97,6,Clothing,Stole,6/18/2025,12000
B-25984,Ginny,1/30/2019,Delhi,Delhi,304,97,6,Clothing,Stole,7/18/2025,14000
B-25984,Ginny,1/30/2019,Delhi,Delhi,304,97,6,Clothing,Stole,8/18/2025,14000
B-25984,Ginny,1/30/2019,Delhi,Delhi,304,97,6,Clothing,Stole,9/18/2025,14000
B-25984,Ginny,1/30/2019,Delhi,Delhi,304,97,6,Clothing,Stole,10/18/2025,16000
B-25984,Ginny,1/30/2019,Delhi,Delhi,304,97,6,Clothing,Stole,11/18/2025,16000
B-25984,Ginny,1/30/2019,Delhi,Delhi,304,97,6,Clothing,Stole,12/18/2025,16000
B-25984,Ginny,1/30/2019,Delhi,Delhi,304,97,6,Clothing,Stole,1/19/2025,16000
B-25984,Ginny,1/30/2019,Delhi,Delhi,304,97,6,Clothing,Stole,2/19/2025,16000
B-25984,Ginny,1/30/2019,Delhi,Delhi,304,97,6,Clothing,Stole,3/19/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,197,20,4,Clothing,Kurti,4/18/2025,12000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,197,20,4,Clothing,Kurti,5/18/2025,12000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,197,20,4,Clothing,Kurti,6/18/2025,12000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,197,20,4,Clothing,Kurti,7/18/2025,14000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,197,20,4,Clothing,Kurti,8/18/2025,14000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,197,20,4,Clothing,Kurti,9/18/2025,14000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,197,20,4,Clothing,Kurti,10/18/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,197,20,4,Clothing,Kurti,11/18/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,197,20,4,Clothing,Kurti,12/18/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,197,20,4,Clothing,Kurti,1/19/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,197,20,4,Clothing,Kurti,2/19/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,197,20,4,Clothing,Kurti,3/19/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,108,26,4,Clothing,Shirt,4/18/2025,12000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,108,26,4,Clothing,Shirt,5/18/2025,12000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,108,26,4,Clothing,Shirt,6/18/2025,12000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,108,26,4,Clothing,Shirt,7/18/2025,14000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,108,26,4,Clothing,Shirt,8/18/2025,14000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,108,26,4,Clothing,Shirt,9/18/2025,14000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,108,26,4,Clothing,Shirt,10/18/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,108,26,4,Clothing,Shirt,11/18/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,108,26,4,Clothing,Shirt,12/18/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,108,26,4,Clothing,Shirt,1/19/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,108,26,4,Clothing,Shirt,2/19/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,108,26,4,Clothing,Shirt,3/19/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,32,8,5,Clothing,Hankerchief,4/18/2025,12000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,32,8,5,Clothing,Hankerchief,5/18/2025,12000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,32,8,5,Clothing,Hankerchief,6/18/2025,12000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,32,8,5,Clothing,Hankerchief,7/18/2025,14000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,32,8,5,Clothing,Hankerchief,8/18/2025,14000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,32,8,5,Clothing,Hankerchief,9/18/2025,14000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,32,8,5,Clothing,Hankerchief,10/18/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,32,8,5,Clothing,Hankerchief,11/18/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,32,8,5,Clothing,Hankerchief,12/18/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,32,8,5,Clothing,Hankerchief,1/19/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,32,8,5,Clothing,Hankerchief,2/19/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,32,8,5,Clothing,Hankerchief,3/19/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,44,11,4,Clothing,Stole,4/18/2025,12000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,44,11,4,Clothing,Stole,5/18/2025,12000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,44,11,4,Clothing,Stole,6/18/2025,12000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,44,11,4,Clothing,Stole,7/18/2025,14000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,44,11,4,Clothing,Stole,8/18/2025,14000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,44,11,4,Clothing,Stole,9/18/2025,14000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,44,11,4,Clothing,Stole,10/18/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,44,11,4,Clothing,Stole,11/18/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,44,11,4,Clothing,Stole,12/18/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,44,11,4,Clothing,Stole,1/19/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,44,11,4,Clothing,Stole,2/19/2025,16000
B-25985,Shweta,1/31/2019,Madhya Pradesh,Indore,44,11,4,Clothing,Stole,3/19/2025,16000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,749,307,7,Furniture,Furnishings,4/18/2025,10400
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,749,307,7,Furniture,Furnishings,5/18/2025,10500
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,749,307,7,Furniture,Furnishings,6/18/2025,10600
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,749,307,7,Furniture,Furnishings,7/18/2025,10800
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,749,307,7,Furniture,Furnishings,8/18/2025,10900
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,749,307,7,Furniture,Furnishings,9/18/2025,11000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,749,307,7,Furniture,Furnishings,10/18/2025,11100
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,749,307,7,Furniture,Furnishings,11/18/2025,11300
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,749,307,7,Furniture,Furnishings,12/18/2025,11400
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,749,307,7,Furniture,Furnishings,1/19/2025,11500
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,749,307,7,Furniture,Furnishings,2/19/2025,11600
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,749,307,7,Furniture,Furnishings,3/19/2025,11800
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,71,4,5,Clothing,Leggings,4/18/2025,12000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,71,4,5,Clothing,Leggings,5/18/2025,12000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,71,4,5,Clothing,Leggings,6/18/2025,12000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,71,4,5,Clothing,Leggings,7/18/2025,14000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,71,4,5,Clothing,Leggings,8/18/2025,14000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,71,4,5,Clothing,Leggings,9/18/2025,14000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,71,4,5,Clothing,Leggings,10/18/2025,16000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,71,4,5,Clothing,Leggings,11/18/2025,16000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,71,4,5,Clothing,Leggings,12/18/2025,16000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,71,4,5,Clothing,Leggings,1/19/2025,16000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,71,4,5,Clothing,Leggings,2/19/2025,16000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,71,4,5,Clothing,Leggings,3/19/2025,16000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,487,-23,3,Electronics,Printers,4/18/2025,9000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,487,-23,3,Electronics,Printers,5/18/2025,9000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,487,-23,3,Electronics,Printers,6/18/2025,9000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,487,-23,3,Electronics,Printers,7/18/2025,9000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,487,-23,3,Electronics,Printers,8/18/2025,9000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,487,-23,3,Electronics,Printers,9/18/2025,9000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,487,-23,3,Electronics,Printers,10/18/2025,9000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,487,-23,3,Electronics,Printers,11/18/2025,9000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,487,-23,3,Electronics,Printers,12/18/2025,9000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,487,-23,3,Electronics,Printers,1/19/2025,16000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,487,-23,3,Electronics,Printers,2/19/2025,16000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,487,-23,3,Electronics,Printers,3/19/2025,16000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,918,22,9,Electronics,Electronic Games,4/18/2025,9000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,918,22,9,Electronics,Electronic Games,5/18/2025,9000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,918,22,9,Electronics,Electronic Games,6/18/2025,9000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,918,22,9,Electronics,Electronic Games,7/18/2025,9000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,918,22,9,Electronics,Electronic Games,8/18/2025,9000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,918,22,9,Electronics,Electronic Games,9/18/2025,9000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,918,22,9,Electronics,Electronic Games,10/18/2025,9000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,918,22,9,Electronics,Electronic Games,11/18/2025,9000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,918,22,9,Electronics,Electronic Games,12/18/2025,9000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,918,22,9,Electronics,Electronic Games,1/19/2025,16000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,918,22,9,Electronics,Electronic Games,2/19/2025,16000
B-25986,Manjiri,1/31/2019,Rajasthan,Udaipur,918,22,9,Electronics,Electronic Games,3/19/2025,16000
B-25987,Nirja,1/31/2019,Delhi,Delhi,299,0,6,Clothing,Stole,4/18/2025,12000
B-25987,Nirja,1/31/2019,Delhi,Delhi,299,0,6,Clothing,Stole,5/18/2025,12000
B-25987,Nirja,1/31/2019,Delhi,Delhi,299,0,6,Clothing,Stole,6/18/2025,12000
B-25987,Nirja,1/31/2019,Delhi,Delhi,299,0,6,Clothing,Stole,7/18/2025,14000
B-25987,Nirja,1/31/2019,Delhi,Delhi,299,0,6,Clothing,Stole,8/18/2025,14000
B-25987,Nirja,1/31/2019,Delhi,Delhi,299,0,6,Clothing,Stole,9/18/2025,14000
B-25987,Nirja,1/31/2019,Delhi,Delhi,299,0,6,Clothing,Stole,10/18/2025,16000
B-25987,Nirja,1/31/2019,Delhi,Delhi,299,0,6,Clothing,Stole,11/18/2025,16000
B-25987,Nirja,1/31/2019,Delhi,Delhi,299,0,6,Clothing,Stole,12/18/2025,16000
B-25987,Nirja,1/31/2019,Delhi,Delhi,299,0,6,Clothing,Stole,1/19/2025,16000
B-25987,Nirja,1/31/2019,Delhi,Delhi,299,0,6,Clothing,Stole,2/19/2025,16000
B-25987,Nirja,1/31/2019,Delhi,Delhi,299,0,6,Clothing,Stole,3/19/2025,16000
B-25987,Nirja,1/31/2019,Delhi,Delhi,88,11,7,Clothing,Hankerchief,4/18/2025,12000
B-25987,Nirja,1/31/2019,Delhi,Delhi,88,11,7,Clothing,Hankerchief,5/18/2025,12000
B-25987,Nirja,1/31/2019,Delhi,Delhi,88,11,7,Clothing,Hankerchief,6/18/2025,12000
B-25987,Nirja,1/31/2019,Delhi,Delhi,88,11,7,Clothing,Hankerchief,7/18/2025,14000
B-25987,Nirja,1/31/2019,Delhi,Delhi,88,11,7,Clothing,Hankerchief,8/18/2025,14000
B-25987,Nirja,1/31/2019,Delhi,Delhi,88,11,7,Clothing,Hankerchief,9/18/2025,14000
B-25987,Nirja,1/31/2019,Delhi,Delhi,88,11,7,Clothing,Hankerchief,10/18/2025,16000
B-25987,Nirja,1/31/2019,Delhi,Delhi,88,11,7,Clothing,Hankerchief,11/18/2025,16000
B-25987,Nirja,1/31/2019,Delhi,Delhi,88,11,7,Clothing,Hankerchief,12/18/2025,16000
B-25987,Nirja,1/31/2019,Delhi,Delhi,88,11,7,Clothing,Hankerchief,1/19/2025,16000
B-25987,Nirja,1/31/2019,Delhi,Delhi,88,11,7,Clothing,Hankerchief,2/19/2025,16000
B-25987,Nirja,1/31/2019,Delhi,Delhi,88,11,7,Clothing,Hankerchief,3/19/2025,16000
B-25988,Anjali,1/31/2019,Delhi,Delhi,79,24,9,Clothing,Skirt,4/18/2025,12000
B-25988,Anjali,1/31/2019,Delhi,Delhi,79,24,9,Clothing,Skirt,5/18/2025,12000
B-25988,Anjali,1/31/2019,Delhi,Delhi,79,24,9,Clothing,Skirt,6/18/2025,12000
B-25988,Anjali,1/31/2019,Delhi,Delhi,79,24,9,Clothing,Skirt,7/18/2025,14000
